order_id,customer_id,order_date,order_status,shipping_city,shipping_state,shipping_cost,delivery_days
ORD-2025-108568,CUST-13413,2025-04-01,Delivered,Fresno,CA,19.99,6
ORD-2025-108569,CUST-11585,2025-04-01,Delivered,Bellevue,WA,19.99,6
ORD-2025-108570,CUST-10534,2025-04-01,Delivered,Reading,PA,9.99,3
ORD-2025-108571,CUST-14280,2025-04-01,Delivered,Rockville,MD,4.99,7
ORD-2025-108572,CUST-14835,2025-04-01,Delivered,Augusta,GA,14.99,5
ORD-2025-108573,CUST-14575,2025-04-01,Delivered,Scottsdale,AZ,0.0,2
ORD-2025-108574,CUST-13120,2025-04-01,Delivered,New Haven,CT,4.99,3
ORD-2025-108575,CUST-10585,2025-04-01,Delivered,Austin,TX,4.99,4
ORD-2025-108576,CUST-15072,2025-04-01,Delivered,Lexington,KY,4.99,3
ORD-2025-108577,CUST-15003,2025-04-01,Delivered,Edmond,OK,4.99,4
ORD-2025-108578,CUST-12640,2025-04-01,Delivered,Covington,KY,4.99,5
ORD-2025-108579,CUST-11177,2025-04-01,Delivered,Birmingham,AL,0.0,5
ORD-2025-108580,CUST-13844,2025-04-01,Delivered,Lakewood,CO,9.99,3
ORD-2025-108581,CUST-10270,2025-04-01,Delivered,Knoxville,TN,0.0,5
ORD-2025-108582,CUST-15130,2025-04-01,Delivered,Erie,PA,9.99,3
ORD-2025-108583,CUST-11502,2025-04-01,Delivered,Dallas,TX,4.99,6
ORD-2025-108584,CUST-14003,2025-04-01,Delivered,North Charleston,SC,14.99,2
ORD-2025-108585,CUST-12192,2025-04-01,Delivered,Vancouver,WA,4.99,6
ORD-2025-108586,CUST-10863,2025-04-01,Cancelled,Detroit,MI,0.0,0
ORD-2025-108587,CUST-13520,2025-04-01,Delivered,Tucson,AZ,0.0,3
ORD-2025-108588,CUST-11122,2025-04-01,Delivered,Worcester,MA,4.99,2
ORD-2025-108589,CUST-14842,2025-04-01,Delivered,Jacksonville,FL,4.99,5
ORD-2025-108590,CUST-10488,2025-04-01,Delivered,Naperville,IL,9.99,3
ORD-2025-108591,CUST-14648,2025-04-01,Delivered,North Las Vegas,NV,19.99,7
ORD-2025-108592,CUST-10642,2025-04-01,Delivered,St. Petersburg,FL,4.99,4
ORD-2025-108593,CUST-14292,2025-04-01,Returned,Gaithersburg,MD,9.99,5
ORD-2025-108594,CUST-14622,2025-04-01,Delivered,Reading,PA,0.0,4
ORD-2025-108595,CUST-10877,2025-04-01,Delivered,Akron,OH,19.99,2
ORD-2025-108596,CUST-13237,2025-04-01,Delivered,Miami,FL,4.99,7
ORD-2025-108597,CUST-14094,2025-04-01,Delivered,Salem,OR,0.0,5
ORD-2025-108598,CUST-13654,2025-04-01,Delivered,Fort Wayne,IN,4.99,4
ORD-2025-108599,CUST-10042,2025-04-01,Delivered,Edmond,OK,19.99,2
ORD-2025-108600,CUST-13030,2025-04-01,Delivered,Sterling Heights,MI,9.99,3
ORD-2025-108601,CUST-13968,2025-04-01,Delivered,Oklahoma City,OK,19.99,3
ORD-2025-108602,CUST-14733,2025-04-02,Delivered,Buffalo,NY,19.99,4
ORD-2025-108603,CUST-11341,2025-04-02,Delivered,Dallas,TX,19.99,6
ORD-2025-108604,CUST-13917,2025-04-02,Delivered,Springfield,MA,4.99,6
ORD-2025-108605,CUST-15309,2025-04-02,Delivered,San Antonio,TX,4.99,4
ORD-2025-108606,CUST-12222,2025-04-02,Cancelled,Birmingham,AL,14.99,0
ORD-2025-108607,CUST-15478,2025-04-02,Delivered,Reno,NV,9.99,3
ORD-2025-108608,CUST-14953,2025-04-02,Cancelled,Huntsville,AL,14.99,0
ORD-2025-108609,CUST-14281,2025-04-02,Delivered,Rockville,MD,14.99,2
ORD-2025-108610,CUST-14530,2025-04-02,Delivered,West Valley City,UT,19.99,7
ORD-2025-108611,CUST-13939,2025-04-02,Cancelled,Tulsa,OK,19.99,0
ORD-2025-108612,CUST-13199,2025-04-02,Delivered,San Antonio,TX,0.0,5
ORD-2025-108613,CUST-10583,2025-04-02,Delivered,Chattanooga,TN,9.99,4
ORD-2025-108614,CUST-10652,2025-04-02,Delivered,Covington,KY,9.99,4
ORD-2025-108615,CUST-13942,2025-04-02,Delivered,Madison,WI,4.99,2
ORD-2025-108616,CUST-11374,2025-04-02,Cancelled,Toledo,OH,14.99,0
ORD-2025-108617,CUST-10395,2025-04-02,Delivered,Miami,FL,19.99,5
ORD-2025-108618,CUST-13718,2025-04-02,Delivered,Spokane,WA,4.99,2
ORD-2025-108619,CUST-14036,2025-04-03,Delivered,St. Petersburg,FL,4.99,6
ORD-2025-108620,CUST-14104,2025-04-03,Delivered,Tampa,FL,19.99,2
ORD-2025-108621,CUST-15317,2025-04-03,Delivered,Gresham,OR,19.99,5
ORD-2025-108622,CUST-14783,2025-04-03,Delivered,Kansas City,MO,9.99,4
ORD-2025-108623,CUST-10509,2025-04-03,Delivered,Glendale,AZ,14.99,6
ORD-2025-108624,CUST-11747,2025-04-03,Delivered,Philadelphia,PA,9.99,4
ORD-2025-108625,CUST-10618,2025-04-03,Delivered,Spokane,WA,19.99,3
ORD-2025-108626,CUST-15408,2025-04-03,Delivered,Broken Arrow,OK,19.99,3
ORD-2025-108627,CUST-11879,2025-04-03,Delivered,Grand Rapids,MI,9.99,4
ORD-2025-108628,CUST-11772,2025-04-03,Delivered,Los Angeles,CA,0.0,5
ORD-2025-108629,CUST-15283,2025-04-03,Delivered,Huntsville,AL,19.99,3
ORD-2025-108630,CUST-10829,2025-04-03,Delivered,Sparks,NV,9.99,4
ORD-2025-108631,CUST-12839,2025-04-03,Delivered,Syracuse,NY,14.99,7
ORD-2025-108632,CUST-15003,2025-04-03,Delivered,Edmond,OK,19.99,7
ORD-2025-108633,CUST-11234,2025-04-03,Delivered,Tacoma,WA,9.99,2
ORD-2025-108634,CUST-11060,2025-04-03,Delivered,Springfield,IL,19.99,4
ORD-2025-108635,CUST-14668,2025-04-03,Delivered,Joliet,IL,4.99,5
ORD-2025-108636,CUST-13027,2025-04-03,Delivered,Springfield,MA,19.99,4
ORD-2025-108637,CUST-12989,2025-04-03,Delivered,Gaithersburg,MD,9.99,3
ORD-2025-108638,CUST-14523,2025-04-03,Delivered,Charlotte,NC,0.0,6
ORD-2025-108639,CUST-11211,2025-04-03,Delivered,San Antonio,TX,0.0,5
ORD-2025-108640,CUST-11174,2025-04-04,Delivered,Broken Arrow,OK,9.99,5
ORD-2025-108641,CUST-11695,2025-04-04,Delivered,Bowie,MD,19.99,2
ORD-2025-108642,CUST-12119,2025-04-04,Delivered,Columbia,MO,14.99,5
ORD-2025-108643,CUST-13518,2025-04-04,Delivered,Edmond,OK,9.99,5
ORD-2025-108644,CUST-11687,2025-04-04,Shipped,Bowie,MD,0.0,3
ORD-2025-108645,CUST-14185,2025-04-04,Delivered,Columbus,OH,19.99,2
ORD-2025-108646,CUST-13457,2025-04-04,Processing,Hillsboro,OR,9.99,0
ORD-2025-108647,CUST-13908,2025-04-04,Delivered,Aurora,CO,14.99,3
ORD-2025-108648,CUST-13053,2025-04-04,Delivered,Akron,OH,19.99,7
ORD-2025-108649,CUST-15382,2025-04-04,Returned,Reno,NV,9.99,2
ORD-2025-108650,CUST-10361,2025-04-04,Delivered,Mesa,AZ,0.0,5
ORD-2025-108651,CUST-10190,2025-04-04,Delivered,Charlotte,NC,9.99,2
ORD-2025-108652,CUST-10248,2025-04-04,Shipped,Broken Arrow,OK,19.99,4
ORD-2025-108653,CUST-11740,2025-04-04,Delivered,Shreveport,LA,19.99,6
ORD-2025-108654,CUST-12712,2025-04-04,Delivered,Sparks,NV,4.99,3
ORD-2025-108655,CUST-13785,2025-04-04,Delivered,Nashville,TN,4.99,7
ORD-2025-108656,CUST-11214,2025-04-04,Shipped,El Paso,TX,0.0,3
ORD-2025-108657,CUST-13979,2025-04-04,Delivered,Evansville,IN,4.99,4
ORD-2025-108658,CUST-10149,2025-04-04,Delivered,Racine,WI,14.99,5
ORD-2025-108659,CUST-12008,2025-04-04,Delivered,Lafayette,LA,4.99,6
ORD-2025-108660,CUST-14812,2025-04-04,Delivered,Jersey City,NJ,4.99,3
ORD-2025-108661,CUST-12798,2025-04-04,Cancelled,Virginia Beach,VA,0.0,0
ORD-2025-108662,CUST-12090,2025-04-05,Delivered,Knoxville,TN,9.99,7
ORD-2025-108663,CUST-14103,2025-04-05,Shipped,Eugene,OR,4.99,3
ORD-2025-108664,CUST-14232,2025-04-05,Shipped,Waterbury,CT,4.99,2
ORD-2025-108665,CUST-11325,2025-04-05,Shipped,Louisville,KY,19.99,2
ORD-2025-108666,CUST-11473,2025-04-05,Delivered,Erie,PA,14.99,2
ORD-2025-108667,CUST-14662,2025-04-05,Returned,Gresham,OR,4.99,6
ORD-2025-108668,CUST-13716,2025-04-05,Delivered,Reno,NV,9.99,4
ORD-2025-108669,CUST-14546,2025-04-05,Delivered,Portland,OR,14.99,6
ORD-2025-108670,CUST-14864,2025-04-05,Delivered,Bloomington,MN,9.99,3
ORD-2025-108671,CUST-15260,2025-04-05,Delivered,Charleston,SC,14.99,5
ORD-2025-108672,CUST-14849,2025-04-05,Delivered,Rockville,MD,0.0,6
ORD-2025-108673,CUST-14123,2025-04-05,Delivered,Montgomery,AL,9.99,4
ORD-2025-108674,CUST-14262,2025-05-04,Delivered,Waterbury,CT,9.99,2
ORD-2025-108675,CUST-10261,2025-04-05,Cancelled,Denver,CO,9.99,0
ORD-2025-108676,CUST-14056,2025-04-05,Delivered,Reading,PA,4.99,3
ORD-2025-108677,CUST-11617,2025-04-06,Delivered,Bowie,MD,14.99,7
ORD-2025-108678,CUST-14574,2025-04-06,Delivered,Raleigh,NC,19.99,7
ORD-2025-108679,CUST-13965,2025-06-04,Delivered,Mobile,AL,0.0,2
ORD-2025-108680,CUST-14327,2025-04-06,Shipped,Gresham,OR,19.99,1
ORD-2025-108681,CUST-11582,2025-04-06,Delivered,Rochester,NY,9.99,2
ORD-2025-108682,CUST-13191,2025-04-06,Processing,Naperville,IL,0.0,0
ORD-2025-108683,CUST-13716,2025-04-06,Delivered,Reno,NV,9.99,2
ORD-2025-108684,CUST-12906,2025-04-06,Delivered,Evansville,IN,19.99,3
ORD-2025-108685,CUST-11936,2025-06-04,Delivered,Bowling Green,KY,9.99,7
ORD-2025-108686,CUST-12971,2025-04-06,Delivered,Charlotte,NC,4.99,4
ORD-2025-108687,CUST-12955,2025-04-06,Delivered,Chandler,AZ,9.99,4
ORD-2025-108688,CUST-13813,2025-04-06,Delivered,Waterbury,CT,9.99,2
ORD-2025-108689,CUST-10314,2025-04-06,Delivered,Hillsboro,OR,19.99,4
ORD-2025-108690,CUST-10351,2025-04-06,Delivered,Lakewood,CO,9.99,4
ORD-2025-108691,CUST-13566,2025-04-06,Delivered,Evansville,IN,19.99,5
ORD-2025-108692,CUST-11267,2025-04-06,Delivered,Columbia,SC,4.99,7
ORD-2025-108693,CUST-13663,2025-04-06,Delivered,Augusta,GA,0.0,2
ORD-2025-108694,CUST-13401,2025-04-06,Cancelled,Springfield,MO,14.99,0
ORD-2025-108695,CUST-11617,2025-04-06,Delivered,Bowie,MD,4.99,7
ORD-2025-108696,CUST-10153,2025-04-06,Delivered,Fort Wayne,IN,19.99,4
ORD-2025-108697,CUST-13604,2025-04-06,Delivered,San Francisco,CA,4.99,5
ORD-2025-108698,CUST-11510,2025-04-07,Delivered,Austin,TX,4.99,3
ORD-2025-108699,CUST-10859,2025-04-07,Cancelled,Fort Wayne,IN,14.99,0
ORD-2025-108700,CUST-10767,2025-04-07,Delivered,Cambridge,MA,4.99,6
ORD-2025-108701,CUST-13496,2025-04-07,Delivered,Springfield,MA,0.0,3
ORD-2025-108702,CUST-12948,2025-04-07,Shipped,Allentown,PA,4.99,2
ORD-2025-108703,CUST-10704,2025-04-07,Cancelled,Knoxville,TN,4.99,0
ORD-2025-108704,CUST-13046,2025-04-07,Delivered,Chattanooga,TN,14.99,7
ORD-2025-108705,CUST-12557,2025-04-07,Delivered,Syracuse,NY,4.99,6
ORD-2025-108706,CUST-11420,2025-04-07,Processing,Orlando,FL,0.0,0
ORD-2025-108707,CUST-12238,2025-04-07,Delivered,Eugene,OR,19.99,7
ORD-2025-108708,CUST-13409,2025-04-07,Delivered,Columbia,MO,9.99,6
ORD-2025-108709,CUST-10007,2025-04-07,Processing,Stamford,CT,0.0,0
ORD-2025-108710,CUST-13716,2025-04-07,Delivered,Reno,NV,14.99,6
ORD-2025-108711,CUST-13243,2025-04-07,Delivered,Ann Arbor,MI,9.99,3
ORD-2025-108712,CUST-15276,2025-04-07,Delivered,Owensboro,KY,19.99,2
ORD-2025-108713,CUST-14925,2025-04-07,Delivered,Newport News,VA,0.0,7
ORD-2025-108714,CUST-14672,2025-04-07,Delivered,Columbus,OH,0.0,5
ORD-2025-108715,CUST-10538,2025-04-07,Delivered,Indianapolis,IN,19.99,6
ORD-2025-108716,CUST-14867,2025-04-07,Delivered,Cincinnati,OH,19.99,2
ORD-2025-108717,CUST-12075,2025-04-07,Delivered,Rochester,NY,14.99,5
ORD-2025-108718,CUST-14627,2025-04-07,Delivered,Tulsa,OK,14.99,5
ORD-2025-108719,CUST-14780,2025-04-07,Delivered,Los Angeles,CA,4.99,7
ORD-2025-108720,CUST-12658,2025-04-07,Delivered,Bowie,MD,14.99,3
ORD-2025-108721,CUST-13039,2025-04-07,Processing,Columbia,SC,0.0,0
ORD-2025-108722,CUST-11602,2025-04-07,Delivered,Memphis,TN,4.99,4
ORD-2025-108723,CUST-13044,2025-04-07,Delivered,Cambridge,MA,9.99,6
ORD-2025-108724,CUST-11049,2025-04-07,Delivered,Indianapolis,IN,4.99,4
ORD-2025-108725,CUST-13611,2025-04-07,Delivered,Indianapolis,IN,4.99,4
ORD-2025-108726,CUST-12256,2025-04-07,Delivered,Minneapolis,MN,4.99,5
ORD-2025-108727,CUST-12876,2025-04-07,Shipped,Sacramento,CA,14.99,3
ORD-2025-108728,CUST-10255,2025-04-07,Delivered,Savannah,GA,9.99,5
ORD-2025-108729,CUST-11519,2025-04-07,Shipped,Sparks,NV,0.0,1
ORD-2025-108730,CUST-11954,2025-04-08,Delivered,Mesa,AZ,19.99,3
ORD-2025-108731,CUST-13104,2025-04-08,Delivered,Akron,OH,4.99,7
ORD-2025-108732,CUST-13413,2025-04-08,Delivered,Fresno,CA,19.99,4
ORD-2025-108733,CUST-14534,2025-04-08,Delivered,Cambridge,MA,9.99,7
ORD-2025-108734,CUST-12592,2025-04-08,Delivered,West Jordan,UT,0.0,4
ORD-2025-108735,CUST-13398,2025-04-08,Delivered,Duluth,MN,9.99,7
ORD-2025-108736,CUST-13086,2025-04-08,Delivered,Reading,PA,9.99,5
ORD-2025-108737,CUST-10928,2025-04-08,Delivered,Tacoma,WA,0.0,4
ORD-2025-108738,CUST-11911,2025-04-08,Delivered,Greenville,SC,0.0,4
ORD-2025-108739,CUST-13478,2025-04-08,Delivered,Denver,CO,4.99,5
ORD-2025-108740,CUST-12025,2025-04-08,Delivered,Newport News,VA,0.0,2
ORD-2025-108741,CUST-10930,2025-04-08,Delivered,Jersey City,NJ,0.0,6
ORD-2025-108742,CUST-13902,2025-04-08,Delivered,Aurora,IL,19.99,2
ORD-2025-108743,CUST-12046,2025-04-08,Delivered,Newport News,VA,4.99,7
ORD-2025-108744,CUST-11316,2025-04-08,Delivered,Springfield,IL,4.99,4
ORD-2025-108745,CUST-12789,2025-04-08,Delivered,Baton Rouge,LA,14.99,5
ORD-2025-108746,CUST-14999,2025-04-08,Delivered,Philadelphia,PA,19.99,2
ORD-2025-108747,CUST-13089,2025-04-08,Delivered,New Orleans,LA,19.99,3
ORD-2025-108748,CUST-13838,2025-04-08,Cancelled,San Francisco,CA,4.99,0
ORD-2025-108749,CUST-10862,2025-04-08,Delivered,Springfield,IL,14.99,3
ORD-2025-108750,CUST-15223,2025-04-08,Delivered,San Diego,CA,9.99,3
ORD-2025-108751,CUST-14785,2025-04-08,Delivered,Lake Charles,LA,4.99,4
ORD-2025-108752,CUST-13119,2025-04-08,Delivered,Waterbury,CT,0.0,6
ORD-2025-108753,CUST-10664,2025-04-08,Delivered,Glendale,AZ,0.0,5
ORD-2025-108754,CUST-15196,2025-04-08,Delivered,Nashville,TN,9.99,7
ORD-2025-108755,CUST-14279,2025-04-08,Delivered,Richmond,VA,9.99,3
ORD-2025-108756,CUST-13904,2025-04-08,Delivered,Covington,KY,14.99,5
ORD-2025-108757,CUST-11464,2025-04-08,Delivered,Bowie,MD,14.99,3
ORD-2025-108758,CUST-13655,2025-04-08,Delivered,Seattle,WA,14.99,2
ORD-2025-108759,CUST-12213,2025-04-08,Delivered,Huntsville,AL,19.99,7
ORD-2025-108760,CUST-13755,2025-04-08,Delivered,Aurora,IL,4.99,5
ORD-2025-108761,CUST-12830,2025-04-08,Delivered,Durham,NC,0.0,4
ORD-2025-108762,CUST-11012,2025-04-08,Delivered,Racine,WI,14.99,6
ORD-2025-108763,CUST-11648,2025-04-08,Delivered,Lakewood,CO,9.99,3
ORD-2025-108764,CUST-13742,2025-04-09,Delivered,Bloomington,MN,4.99,2
ORD-2025-108765,CUST-12927,2025-04-09,Delivered,San Antonio,TX,9.99,6
ORD-2025-108766,CUST-11793,2025-04-09,Shipped,Austin,TX,9.99,3
ORD-2025-108767,CUST-11576,2025-04-09,Processing,Springfield,MO,14.99,0
ORD-2025-108768,CUST-11596,2025-04-09,Delivered,Buffalo,NY,14.99,2
ORD-2025-108769,CUST-13768,2025-04-09,Shipped,Columbia,MO,19.99,2
ORD-2025-108770,CUST-10997,2025-04-09,Delivered,Clarksville,TN,0.0,5
ORD-2025-108771,CUST-14551,2025-04-09,Cancelled,Detroit,MI,14.99,0
ORD-2025-108772,CUST-10123,2025-04-09,Delivered,Houston,TX,19.99,3
ORD-2025-108773,CUST-14432,2025-04-09,Delivered,Lakewood,CO,4.99,3
ORD-2025-108774,CUST-15391,2025-04-09,Delivered,Indianapolis,IN,14.99,7
ORD-2025-108775,CUST-12335,2025-04-09,Delivered,Aurora,IL,9.99,3
ORD-2025-108776,CUST-13523,2025-04-09,Delivered,Fort Wayne,IN,9.99,7
ORD-2025-108777,CUST-10434,2025-04-09,Delivered,Hillsboro,OR,14.99,4
ORD-2025-108778,CUST-14011,2025-04-09,Delivered,Racine,WI,9.99,4
ORD-2025-108779,CUST-12669,2025-04-09,Delivered,Duluth,MN,0.0,3
ORD-2025-108780,CUST-11388,2025-04-09,Delivered,Madison,WI,4.99,7
ORD-2025-108781,CUST-14256,2025-04-09,Processing,Rockford,IL,9.99,0
ORD-2025-108782,CUST-11612,2025-04-09,Delivered,Greenville,SC,14.99,7
ORD-2025-108783,CUST-10724,2025-04-09,Delivered,Fort Collins,CO,9.99,6
ORD-2025-108784,CUST-10526,2025-04-09,Delivered,Ann Arbor,MI,0.0,5
ORD-2025-108785,CUST-14761,2025-04-09,Delivered,Springfield,MA,14.99,4
ORD-2025-108786,CUST-15277,2025-04-09,Delivered,Las Vegas,NV,9.99,2
ORD-2025-108787,CUST-11736,2025-04-09,Delivered,Spokane,WA,0.0,5
ORD-2025-108788,CUST-10742,2025-04-09,Delivered,Provo,UT,19.99,2
ORD-2025-108789,CUST-10676,2025-04-09,Delivered,Milwaukee,WI,4.99,5
ORD-2025-108790,CUST-13480,2025-04-09,Delivered,Broken Arrow,OK,19.99,5
ORD-2025-108791,CUST-14245,2025-04-09,Delivered,Rockville,MD,4.99,7
ORD-2025-108792,CUST-15175,2025-04-10,Shipped,New Haven,CT,4.99,3
ORD-2025-108793,CUST-10469,2025-04-10,Delivered,Reading,PA,0.0,5
ORD-2025-108794,CUST-10062,2025-04-10,Delivered,St. Petersburg,FL,4.99,6
ORD-2025-108795,CUST-13768,2025-04-10,Delivered,Columbia,MO,9.99,3
ORD-2025-108796,CUST-15222,2025-04-10,Delivered,Rockford,IL,19.99,6
ORD-2025-108797,CUST-11892,2025-04-10,Shipped,Vancouver,WA,14.99,3
ORD-2025-108798,CUST-14680,2025-04-10,Delivered,Newport News,VA,19.99,4
ORD-2025-108799,CUST-15161,2025-04-10,Cancelled,Charlotte,NC,14.99,0
ORD-2025-108800,CUST-12135,2025-04-10,Delivered,Hartford,CT,19.99,2
ORD-2025-108801,CUST-15174,2025-04-10,Delivered,Montgomery,AL,19.99,7
ORD-2025-108802,CUST-14060,2025-04-10,Delivered,Durham,NC,0.0,6
ORD-2025-108803,CUST-12609,2025-04-10,Delivered,Lexington,KY,9.99,6
ORD-2025-108804,CUST-10887,2025-04-10,Delivered,Edmond,OK,9.99,6
ORD-2025-108805,CUST-14637,2025-04-10,Delivered,Knoxville,TN,0.0,5
ORD-2025-108806,CUST-14626,2025-04-10,Delivered,Rochester,NY,14.99,6
ORD-2025-108807,CUST-12444,2025-04-10,Delivered,Owensboro,KY,19.99,7
ORD-2025-108808,CUST-11098,2025-04-10,Shipped,Springfield,IL,4.99,3
ORD-2025-108809,CUST-10044,2025-04-10,Delivered,Bowie,MD,4.99,7
ORD-2025-108810,CUST-13002,2025-04-10,Delivered,Norfolk,VA,19.99,6
ORD-2025-108811,CUST-12509,2025-04-10,Delivered,Richmond,VA,9.99,3
ORD-2025-108812,CUST-11953,2025-04-10,Delivered,Salt Lake City,UT,19.99,6
ORD-2025-108813,CUST-12439,2025-04-10,Delivered,Cleveland,OH,19.99,5
ORD-2025-108814,CUST-12702,2025-04-11,Returned,Norman,OK,4.99,5
ORD-2025-108815,CUST-12074,2025-04-11,Delivered,Indianapolis,IN,19.99,2
ORD-2025-108816,CUST-10204,2025-04-11,Delivered,Miami,FL,19.99,6
ORD-2025-108817,CUST-12922,2025-04-11,Delivered,Detroit,MI,19.99,5
ORD-2025-108818,CUST-14426,2025-04-11,Delivered,Covington,KY,19.99,5
ORD-2025-108819,CUST-10558,2025-04-11,Delivered,Durham,NC,19.99,3
ORD-2025-108820,CUST-11203,2025-04-11,Delivered,Columbia,MO,14.99,7
ORD-2025-108821,CUST-12377,2025-04-11,Delivered,Seattle,WA,14.99,2
ORD-2025-108822,CUST-15233,2025-04-11,Delivered,Columbia,SC,19.99,5
ORD-2025-108823,CUST-13193,2025-04-11,Delivered,Durham,NC,14.99,3
ORD-2025-108824,CUST-11140,2025-04-11,Shipped,Baton Rouge,LA,4.99,1
ORD-2025-108825,CUST-12257,2025-04-11,Delivered,Spokane,WA,14.99,6
ORD-2025-108826,CUST-14860,2025-04-11,Delivered,Augusta,GA,0.0,7
ORD-2025-108827,CUST-11983,2025-04-11,Delivered,New Haven,CT,9.99,5
ORD-2025-108828,CUST-14958,2025-04-11,Delivered,Lowell,MA,4.99,5
ORD-2025-108829,CUST-12647,2025-04-11,Delivered,Chicago,IL,14.99,7
ORD-2025-108830,CUST-12786,2025-04-11,Delivered,Stamford,CT,0.0,4
ORD-2025-108831,CUST-11338,2025-04-11,Delivered,Lake Charles,LA,0.0,6
ORD-2025-108832,CUST-11623,2025-04-11,Delivered,Milwaukee,WI,14.99,7
ORD-2025-108833,CUST-11801,2025-04-11,Delivered,Grand Rapids,MI,4.99,7
ORD-2025-108834,CUST-10210,2025-04-11,Delivered,Boston,MA,19.99,5
ORD-2025-108835,CUST-10351,2025-04-11,Delivered,Lakewood,CO,9.99,3
ORD-2025-108836,CUST-10909,2025-04-11,Delivered,Evansville,IN,19.99,2
ORD-2025-108837,CUST-11828,2025-04-11,Delivered,Huntsville,AL,4.99,6
ORD-2025-108838,CUST-11298,2025-04-11,Delivered,Las Vegas,NV,9.99,5
ORD-2025-108839,CUST-10863,2025-04-11,Delivered,Detroit,MI,9.99,5
ORD-2025-108840,CUST-14625,2025-04-11,Delivered,Eugene,OR,14.99,7
ORD-2025-108841,CUST-11235,2025-04-11,Delivered,North Las Vegas,NV,9.99,2
ORD-2025-108842,CUST-11179,2025-04-11,Delivered,Green Bay,WI,14.99,7
ORD-2025-108843,CUST-13785,2025-04-11,Shipped,Nashville,TN,0.0,3
ORD-2025-108844,CUST-11830,2025-04-12,Delivered,Augusta,GA,0.0,4
ORD-2025-108845,CUST-15446,2025-04-12,Delivered,Hillsboro,OR,0.0,6
ORD-2025-108846,CUST-11360,2025-04-12,Delivered,San Antonio,TX,19.99,7
ORD-2025-108847,CUST-12455,2025-04-12,Delivered,Racine,WI,9.99,6
ORD-2025-108848,CUST-12283,2025-04-12,Delivered,San Antonio,TX,4.99,2
ORD-2025-108849,CUST-11547,2025-04-12,Delivered,Lafayette,LA,0.0,5
ORD-2025-108850,CUST-12763,2025-04-12,Shipped,North Las Vegas,NV,19.99,1
ORD-2025-108851,CUST-11478,2025-04-12,Delivered,Springfield,MA,19.99,3
ORD-2025-108852,CUST-11371,2025-04-12,Delivered,Springfield,MO,9.99,4
ORD-2025-108853,CUST-14714,2025-04-12,Shipped,Shreveport,LA,19.99,2
ORD-2025-108854,CUST-13299,2025-04-12,Delivered,Richmond,VA,14.99,3
ORD-2025-108855,CUST-14715,2025-04-12,Shipped,Saint Paul,MN,0.0,2
ORD-2025-108856,CUST-14834,2025-04-12,Delivered,Clarksville,TN,0.0,4
ORD-2025-108857,CUST-14956,2025-04-12,Shipped,Reading,PA,14.99,4
ORD-2025-108858,CUST-14255,2025-04-12,Delivered,Richmond,VA,0.0,4
ORD-2025-108859,CUST-15209,2025-04-12,Delivered,Montgomery,AL,14.99,7
ORD-2025-108860,CUST-13302,2025-04-12,Delivered,Fort Collins,CO,4.99,5
ORD-2025-108861,CUST-14545,2025-04-12,Delivered,Vancouver,WA,0.0,2
ORD-2025-108862,CUST-12707,2025-04-12,Delivered,Las Vegas,NV,19.99,7
ORD-2025-108863,CUST-10683,2025-04-13,Delivered,Las Vegas,NV,0.0,6
ORD-2025-108864,CUST-10098,2025-04-13,Shipped,Virginia Beach,VA,4.99,4
ORD-2025-108865,CUST-12922,2025-04-13,Delivered,Detroit,MI,4.99,6
ORD-2025-108866,CUST-11524,2025-04-13,Delivered,Las Vegas,NV,0.0,2
ORD-2025-108867,CUST-12021,2025-04-13,Delivered,Reno,NV,19.99,2
ORD-2025-108868,CUST-15376,2025-04-13,Delivered,West Valley City,UT,19.99,7
ORD-2025-108869,CUST-15291,2025-04-13,Delivered,Racine,WI,0.0,4
ORD-2025-108870,CUST-12763,2025-04-13,Delivered,North Las Vegas,NV,4.99,6
ORD-2025-108871,CUST-12693,2025-04-13,Delivered,Richmond,VA,0.0,6
ORD-2025-108872,CUST-13463,2025-04-13,Delivered,Rochester,MN,0.0,5
ORD-2025-108873,CUST-10013,2025-04-13,Delivered,Baton Rouge,LA,0.0,3
ORD-2025-108874,CUST-10335,2025-04-13,Delivered,Cambridge,MA,9.99,6
ORD-2025-108875,CUST-12184,2025-04-13,Shipped,Rochester,MN,9.99,2
ORD-2025-108876,CUST-15495,2025-04-13,Delivered,Lowell,MA,0.0,3
ORD-2025-108877,CUST-14434,2025-04-13,Delivered,Philadelphia,PA,19.99,5
ORD-2025-108878,CUST-11627,2025-04-13,Delivered,Rochester,MN,0.0,3
ORD-2025-108879,CUST-13943,2025-04-13,Delivered,Springfield,IL,0.0,7
ORD-2025-108880,CUST-12861,2025-04-13,Delivered,Milwaukee,WI,0.0,2
ORD-2025-108881,CUST-12417,2025-04-13,Delivered,Huntsville,AL,9.99,2
ORD-2025-108882,CUST-13508,2025-04-13,Delivered,Clarksville,TN,4.99,6
ORD-2025-108883,CUST-12232,2025-04-13,Delivered,Henderson,NV,0.0,5
ORD-2025-108884,CUST-10193,2025-04-13,Delivered,Memphis,TN,9.99,3
ORD-2025-108885,CUST-10671,2025-04-13,Shipped,Madison,WI,19.99,1
ORD-2025-108886,CUST-12156,2025-04-13,Cancelled,Warren,MI,9.99,0
ORD-2025-108887,CUST-12447,2025-04-14,Delivered,Buffalo,NY,4.99,5
