order_item_id,order_id,product_id,quantity,unit_price,unit_cost,discount_rate,gross_revenue,discount_amount,net_revenue,total_cost,profit
ITEM-502222,ORD-2024-101286,PROD-1146,1,62.72,20.0,0.05,62.72,3.14,59.58,20.0,39.58
ITEM-502223,ORD-2024-101287,PROD-1437,3,26.0,7.0,0.0,78.0,0.0,78.0,21.0,57.0
ITEM-502224,ORD-2024-101288,PROD-1184,1,119.0,34.8,0.0,119.0,0.0,119.0,34.8,84.2
ITEM-502225,ORD-2024-101289,PROD-1231,2,120.0,32.0,0.1,240.0,24.0,216.0,64.0,152.0
ITEM-502226,ORD-2024-101290,PROD-1356,3,238.28,76.5,0.05,714.84,35.74,679.1,229.5,449.6
ITEM-502227,ORD-2024-101290,PROD-1359,1,259.0,85.0,0.05,259.0,12.95,246.05,85.0,161.05
ITEM-502228,ORD-2024-101291,PROD-1148,2,45.08,14.4,0.1,90.16,9.02,81.14,28.8,52.34
ITEM-502229,ORD-2024-101291,PROD-1311,1,89.0,25.0,0.0,89.0,0.0,89.0,25.0,64.0
ITEM-502230,ORD-2024-101292,PROD-1017,1,199.0,95.0,0.0,199.0,0.0,199.0,95.0,104.0
ITEM-502231,ORD-2024-101292,PROD-1178,1,108.8,30.0,0.0,108.8,0.0,108.8,30.0,78.8
ITEM-502232,ORD-2024-101292,PROD-1214,1,135.0,36.0,0.15,135.0,20.25,114.75,36.0,78.75
ITEM-502233,ORD-2024-101292,PROD-1411,1,88.5,27.6,0.05,88.5,4.42,84.08,27.6,56.48
ITEM-502234,ORD-2024-101293,PROD-1499,2,140.42,40.25,0.0,280.84,0.0,280.84,80.5,200.34
ITEM-502235,ORD-2024-101293,PROD-1428,1,44.16,10.8,0.2,44.16,8.83,35.33,10.8,24.53
ITEM-502236,ORD-2024-101293,PROD-1013,1,1199.0,520.0,0.0,1199.0,0.0,1199.0,520.0,679.0
ITEM-502237,ORD-2024-101294,PROD-1384,2,133.0,40.6,0.0,266.0,0.0,266.0,81.2,184.8
ITEM-502238,ORD-2024-101295,PROD-1373,1,99.0,32.0,0.1,99.0,9.9,89.1,32.0,57.1
ITEM-502239,ORD-2024-101295,PROD-1532,3,18.4,4.5,0.05,55.2,2.76,52.44,13.5,38.94
ITEM-502240,ORD-2024-101296,PROD-1013,1,1199.0,520.0,0.0,1199.0,0.0,1199.0,520.0,679.0
ITEM-502241,ORD-2024-101297,PROD-1144,1,63.0,20.3,0.1,63.0,6.3,56.7,20.3,36.4
ITEM-502242,ORD-2024-101297,PROD-1336,1,110.6,31.9,0.0,110.6,0.0,110.6,31.9,78.7
ITEM-502243,ORD-2024-101297,PROD-1495,2,52.0,16.0,0.0,104.0,0.0,104.0,32.0,72.0
ITEM-502244,ORD-2024-101297,PROD-1028,1,1287.08,612.0,0.0,1287.08,0.0,1287.08,612.0,675.08
ITEM-502245,ORD-2024-101298,PROD-1138,2,57.6,17.5,0.0,115.2,0.0,115.2,35.0,80.2
ITEM-502246,ORD-2024-101298,PROD-1305,4,89.0,25.0,0.2,356.0,71.2,284.8,100.0,184.8
ITEM-502247,ORD-2024-101298,PROD-1303,1,129.0,40.0,0.0,129.0,0.0,129.0,40.0,89.0
ITEM-502248,ORD-2024-101298,PROD-1084,1,72.68,25.2,0.0,72.68,0.0,72.68,25.2,47.48
ITEM-502249,ORD-2024-101299,PROD-1038,1,899.0,420.0,0.1,899.0,89.9,809.1,420.0,389.1
ITEM-502250,ORD-2024-101299,PROD-1371,1,116.82,36.8,0.0,116.82,0.0,116.82,36.8,80.02
ITEM-502251,ORD-2024-101299,PROD-1315,1,140.42,43.7,0.0,140.42,0.0,140.42,43.7,96.72
ITEM-502252,ORD-2024-101299,PROD-1399,1,99.0,34.0,0.0,99.0,0.0,99.0,34.0,65.0
ITEM-502253,ORD-2024-101300,PROD-1191,1,149.0,45.0,0.1,149.0,14.9,134.1,45.0,89.1
ITEM-502254,ORD-2024-101300,PROD-1250,1,70.4,18.75,0.05,70.4,3.52,66.88,18.75,48.13
ITEM-502255,ORD-2024-101300,PROD-1005,1,799.0,350.0,0.15,799.0,119.85,679.15,350.0,329.15
ITEM-502256,ORD-2024-101301,PROD-1092,1,302.68,126.0,0.1,302.68,30.27,272.41,126.0,146.41
ITEM-502257,ORD-2024-101302,PROD-1305,2,89.0,25.0,0.0,178.0,0.0,178.0,50.0,128.0
ITEM-502258,ORD-2024-101302,PROD-1265,1,68.0,16.0,0.0,68.0,0.0,68.0,16.0,52.0
ITEM-502259,ORD-2024-101302,PROD-1212,1,124.2,32.4,0.0,124.2,0.0,124.2,32.4,91.8
ITEM-502260,ORD-2024-101303,PROD-1086,1,79.0,28.0,0.15,79.0,11.85,67.15,28.0,39.15
ITEM-502261,ORD-2024-101304,PROD-1438,4,26.0,7.0,0.0,104.0,0.0,104.0,28.0,76.0
ITEM-502262,ORD-2024-101304,PROD-1165,2,48.0,14.0,0.1,96.0,9.6,86.4,28.0,58.4
ITEM-502263,ORD-2024-101305,PROD-1148,1,45.08,14.4,0.0,45.08,0.0,45.08,14.4,30.68
ITEM-502264,ORD-2024-101306,PROD-1313,5,119.0,38.0,0.15,595.0,89.25,505.75,190.0,315.75
ITEM-502265,ORD-2024-101307,PROD-1452,2,81.88,25.2,0.3,163.76,49.13,114.63,50.4,64.23
ITEM-502266,ORD-2024-101308,PROD-1441,1,22.0,6.0,0.15,22.0,3.3,18.7,6.0,12.7
ITEM-502267,ORD-2024-101308,PROD-1306,5,113.92,31.25,0.1,569.6,56.96,512.64,156.25,356.39
ITEM-502268,ORD-2024-101308,PROD-1470,1,69.0,20.0,0.0,69.0,0.0,69.0,20.0,49.0
ITEM-502269,ORD-2024-101308,PROD-1412,1,69.0,21.6,0.1,69.0,6.9,62.1,21.6,40.5
ITEM-502270,ORD-2024-101309,PROD-1384,1,133.0,40.6,0.1,133.0,13.3,119.7,40.6,79.1
ITEM-502271,ORD-2024-101310,PROD-1001,1,799.0,350.0,0.1,799.0,79.9,719.1,350.0,369.1
ITEM-502272,ORD-2024-101311,PROD-1062,1,349.0,160.0,0.15,349.0,52.35,296.65,160.0,136.65
ITEM-502273,ORD-2024-101312,PROD-1022,1,199.0,95.0,0.3,199.0,59.7,139.3,95.0,44.3
ITEM-502274,ORD-2024-101313,PROD-1404,1,23.0,7.2,0.0,23.0,0.0,23.0,7.2,15.8
ITEM-502275,ORD-2024-101314,PROD-1372,2,91.08,28.8,0.0,182.16,0.0,182.16,57.6,124.56
ITEM-502276,ORD-2024-101315,PROD-1045,1,1599.0,780.0,0.05,1599.0,79.95,1519.05,780.0,739.05
ITEM-502277,ORD-2024-101316,PROD-1343,1,139.0,45.0,0.05,139.0,6.95,132.05,45.0,87.05
ITEM-502278,ORD-2024-101316,PROD-1331,1,93.22,25.3,0.0,93.22,0.0,93.22,25.3,67.92
ITEM-502279,ORD-2024-101317,PROD-1477,1,24.0,7.0,0.0,24.0,0.0,24.0,7.0,17.0
ITEM-502280,ORD-2024-101318,PROD-1259,1,135.7,40.25,0.2,135.7,27.14,108.56,40.25,68.31
ITEM-502281,ORD-2024-101319,PROD-1239,1,140.0,42.0,0.0,140.0,0.0,140.0,42.0,98.0
ITEM-502282,ORD-2024-101319,PROD-1416,3,105.0,34.8,0.1,315.0,31.5,283.5,104.4,179.1
ITEM-502283,ORD-2024-101320,PROD-1198,2,89.0,22.0,0.0,178.0,0.0,178.0,44.0,134.0
ITEM-502284,ORD-2024-101321,PROD-1222,1,129.0,38.0,0.0,129.0,0.0,129.0,38.0,91.0
ITEM-502285,ORD-2024-101322,PROD-1490,1,66.56,20.0,0.2,66.56,13.31,53.25,20.0,33.25
ITEM-502286,ORD-2024-101323,PROD-1399,1,99.0,34.0,0.0,99.0,0.0,99.0,34.0,65.0
ITEM-502287,ORD-2024-101323,PROD-1418,1,40.96,10.0,0.0,40.96,0.0,40.96,10.0,30.96
ITEM-502288,ORD-2024-101323,PROD-1025,1,1399.0,680.0,0.1,1399.0,139.9,1259.1,680.0,579.1
ITEM-502289,ORD-2024-101323,PROD-1003,2,942.82,402.5,0.0,1885.64,0.0,1885.64,805.0,1080.64
ITEM-502290,ORD-2024-101324,PROD-1252,1,50.6,13.5,0.0,50.6,0.0,50.6,13.5,37.1
ITEM-502291,ORD-2024-101325,PROD-1209,1,135.0,36.0,0.0,135.0,0.0,135.0,36.0,99.0
ITEM-502292,ORD-2024-101326,PROD-1173,2,65.0,18.0,0.25,130.0,32.5,97.5,36.0,61.5
ITEM-502293,ORD-2024-101327,PROD-1430,3,48.0,12.0,0.0,144.0,0.0,144.0,36.0,108.0
ITEM-502294,ORD-2024-101327,PROD-1170,2,83.2,22.5,0.0,166.4,0.0,166.4,45.0,121.4
ITEM-502295,ORD-2024-101328,PROD-1239,1,140.0,42.0,0.0,140.0,0.0,140.0,42.0,98.0
ITEM-502296,ORD-2024-101329,PROD-1001,2,799.0,350.0,0.0,1598.0,0.0,1598.0,700.0,898.0
ITEM-502297,ORD-2024-101330,PROD-1239,1,140.0,42.0,0.2,140.0,28.0,112.0,42.0,70.0
ITEM-502298,ORD-2024-101330,PROD-1040,1,1258.6,609.0,0.25,1258.6,314.65,943.95,609.0,334.95
ITEM-502299,ORD-2024-101330,PROD-1352,1,628.6,232.0,0.1,628.6,62.86,565.74,232.0,333.74
ITEM-502300,ORD-2024-101331,PROD-1198,1,89.0,22.0,0.25,89.0,22.25,66.75,22.0,44.75
ITEM-502301,ORD-2024-101332,PROD-1009,2,1199.0,520.0,0.0,2398.0,0.0,2398.0,1040.0,1358.0
ITEM-502302,ORD-2024-101333,PROD-1525,1,42.0,12.0,0.0,42.0,0.0,42.0,12.0,30.0
ITEM-502303,ORD-2024-101334,PROD-1437,2,26.0,7.0,0.15,52.0,7.8,44.2,14.0,30.2
ITEM-502304,ORD-2024-101334,PROD-1131,1,34.22,10.35,0.1,34.22,3.42,30.8,10.35,20.45
ITEM-502305,ORD-2024-101335,PROD-1378,1,121.6,35.0,0.15,121.6,18.24,103.36,35.0,68.36
ITEM-502306,ORD-2024-101336,PROD-1151,2,49.0,16.0,0.15,98.0,14.7,83.3,32.0,51.3
ITEM-502307,ORD-2024-101337,PROD-1103,1,179.0,65.0,0.0,179.0,0.0,179.0,65.0,114.0
ITEM-502308,ORD-2024-101337,PROD-1522,3,53.76,15.0,,161.28,32.26,129.02,45.0,84.02
ITEM-502309,ORD-2024-101338,PROD-1332,1,72.68,19.8,0.0,72.68,0.0,72.68,19.8,52.88
ITEM-502310,ORD-2024-101338,PROD-1476,1,22.08,6.3,0.0,22.08,0.0,22.08,6.3,15.78
ITEM-502311,ORD-2024-101338,PROD-1256,4,77.0,21.75,0.1,308.0,30.8,277.2,87.0,190.2
ITEM-502312,ORD-2024-101339,PROD-1320,1,166.6,55.1,0.0,166.6,0.0,166.6,55.1,111.5
ITEM-502313,ORD-2024-101340,PROD-1033,1,899.0,420.0,0.05,899.0,44.95,854.05,420.0,434.05
ITEM-502314,ORD-2024-101341,PROD-1383,1,95.0,28.0,0.15,95.0,14.25,80.75,28.0,52.75
ITEM-502315,ORD-2024-101341,PROD-1087,2,79.0,28.0,0.0,158.0,0.0,158.0,56.0,102.0
ITEM-502316,ORD-2024-101341,PROD-1442,1,28.16,7.5,0.1,28.16,2.82,25.34,7.5,17.84
ITEM-502317,ORD-2024-101342,PROD-1243,1,188.8,55.2,0.0,188.8,0.0,188.8,55.2,133.6
ITEM-502318,ORD-2024-101343,PROD-1269,1,68.0,16.0,0.0,68.0,0.0,68.0,16.0,52.0
ITEM-502319,ORD-2024-101344,PROD-1231,2,120.0,32.0,0.0,240.0,0.0,240.0,64.0,176.0
ITEM-502320,ORD-2024-101344,PROD-1517,3,299.0,110.0,0.1,897.0,89.7,807.3,330.0,477.3
ITEM-502321,ORD-2024-101345,PROD-1300,1,118.68,36.0,0.0,118.68,0.0,118.68,36.0,82.68
ITEM-502322,ORD-2024-101346,PROD-1297,1,129.0,40.0,0.0,129.0,0.0,129.0,40.0,89.0
ITEM-502323,ORD-2024-101347,PROD-1035,1,1060.82,483.0,0.0,1060.82,0.0,1060.82,483.0,577.82
ITEM-502324,ORD-2024-101348,PROD-1395,1,116.82,39.1,0.15,116.82,17.52,99.3,39.1,60.2
ITEM-502325,ORD-2024-101348,PROD-1124,1,54.28,16.2,0.0,54.28,0.0,54.28,16.2,38.08
ITEM-502326,ORD-2024-101348,PROD-1076,1,137.08,40.5,0.0,137.08,0.0,137.08,40.5,96.58
ITEM-502327,ORD-2024-101349,PROD-1248,1,224.0,69.6,0.0,224.0,0.0,224.0,69.6,154.4
ITEM-502328,ORD-2024-101350,PROD-1087,2,79.0,28.0,0.0,158.0,0.0,158.0,56.0,102.0
ITEM-502329,ORD-2024-101351,PROD-1453,2,89.0,28.0,0.1,178.0,17.8,160.2,56.0,104.2
ITEM-502330,ORD-2024-101352,PROD-1264,2,161.0,50.75,0.0,322.0,0.0,322.0,101.5,220.5
ITEM-502331,ORD-2024-101353,PROD-1069,1,229.0,85.0,0.2,229.0,45.8,183.2,85.0,98.2
ITEM-502332,ORD-2024-101354,PROD-1384,2,133.0,40.6,0.05,266.0,13.3,252.7,81.2,171.5
ITEM-502333,ORD-2024-101354,PROD-1115,2,223.02,80.5,0.05,446.04,22.3,423.74,161.0,262.74
ITEM-502334,ORD-2024-101354,PROD-1056,2,768.6,377.0,0.2,1537.2,307.44,1229.76,754.0,475.76
ITEM-502335,ORD-2024-101355,PROD-1081,1,79.0,28.0,0.05,79.0,3.95,75.05,28.0,47.05
ITEM-502336,ORD-2024-101355,PROD-1001,1,799.0,350.0,0.0,799.0,0.0,799.0,350.0,449.0
ITEM-502337,ORD-2024-101356,PROD-1053,3,549.0,260.0,0.0,1647.0,0.0,1647.0,780.0,867.0
ITEM-502338,ORD-2024-101356,PROD-1257,1,115.0,35.0,0.0,115.0,0.0,115.0,35.0,80.0
ITEM-502339,ORD-2024-101356,PROD-1042,1,2046.72,975.0,0.0,2046.72,0.0,2046.72,975.0,1071.72
ITEM-502340,ORD-2024-101356,PROD-1119,4,189.0,70.0,0.0,756.0,0.0,756.0,280.0,476.0
ITEM-502341,ORD-2024-101356,PROD-1536,2,28.0,7.25,0.25,56.0,14.0,42.0,14.5,27.5
ITEM-502342,ORD-2024-101357,PROD-1149,1,49.0,16.0,0.05,49.0,2.45,46.55,16.0,30.55
ITEM-502343,ORD-2024-101357,PROD-1150,1,49.0,16.0,0.0,49.0,0.0,49.0,16.0,33.0
ITEM-502344,ORD-2024-101357,PROD-1349,1,449.0,160.0,0.15,449.0,67.35,381.65,160.0,221.65
ITEM-502345,ORD-2024-101357,PROD-1453,1,89.0,28.0,0.15,89.0,13.35,75.65,28.0,47.65
ITEM-502346,ORD-2024-101358,PROD-1453,1,89.0,28.0,0.0,89.0,0.0,89.0,28.0,61.0
ITEM-502347,ORD-2024-101359,PROD-1352,2,628.6,232.0,0.05,1257.2,62.86,1194.34,464.0,730.34
ITEM-502348,ORD-2024-101360,PROD-1128,1,82.6,26.1,0.0,82.6,0.0,82.6,26.1,56.5
ITEM-502349,ORD-2024-101361,PROD-1331,1,93.22,25.3,0.0,93.22,0.0,93.22,25.3,67.92
ITEM-502350,ORD-2024-101361,PROD-1467,1,81.42,23.0,0.2,81.42,16.28,65.14,23.0,42.14
ITEM-502351,ORD-2024-101361,PROD-1379,1,112.1,32.2,0.1,112.1,11.21,100.89,32.2,68.69
ITEM-502352,ORD-2024-101362,PROD-1151,1,49.0,16.0,0.15,49.0,7.35,41.65,16.0,25.65
ITEM-502353,ORD-2024-101363,PROD-1226,1,153.6,40.0,0.05,153.6,7.68,145.92,40.0,105.92
ITEM-502354,ORD-2024-101363,PROD-1113,1,189.0,70.0,0.05,189.0,9.45,179.55,70.0,109.55
ITEM-502355,ORD-2024-101364,PROD-1077,3,149.0,45.0,0.0,447.0,0.0,447.0,135.0,312.0
ITEM-502356,ORD-2024-101365,PROD-1354,1,331.52,106.25,0.1,331.52,33.15,298.37,106.25,192.12
ITEM-502357,ORD-2024-101366,PROD-1549,2,179.0,55.0,0.0,358.0,0.0,358.0,110.0,248.0
ITEM-502358,ORD-2024-101367,PROD-1372,1,91.08,28.8,0.2,91.08,18.22,72.86,28.8,44.06
ITEM-502359,ORD-2024-101368,PROD-1431,1,48.0,12.0,0.0,48.0,0.0,48.0,12.0,36.0
ITEM-502360,ORD-2024-101368,PROD-1143,1,45.0,14.0,0.0,45.0,0.0,45.0,14.0,31.0
ITEM-502361,ORD-2024-101369,PROD-1529,1,20.0,5.0,0.0,20.0,0.0,20.0,5.0,15.0
ITEM-502362,ORD-2024-101369,PROD-1539,1,553.42,184.0,0.1,553.42,55.34,498.08,184.0,314.08
ITEM-502363,ORD-2024-101370,PROD-1126,1,59.0,18.0,0.1,59.0,5.9,53.1,18.0,35.1
ITEM-502364,ORD-2024-101370,PROD-1199,3,89.0,22.0,0.05,267.0,13.35,253.65,66.0,187.65
ITEM-502365,ORD-2024-101371,PROD-1211,1,159.3,41.4,0.05,159.3,7.97,151.33,41.4,109.93
ITEM-502366,ORD-2024-101372,PROD-1275,1,230.1,69.0,0.0,230.1,0.0,230.1,69.0,161.1
ITEM-502367,ORD-2024-101372,PROD-1433,1,26.0,7.0,0.0,26.0,0.0,26.0,7.0,19.0
ITEM-502368,ORD-2024-101372,PROD-1224,1,180.6,55.1,0.05,180.6,9.03,171.57,55.1,116.47
ITEM-502369,ORD-2024-101372,PROD-1072,1,320.6,123.25,0.3,320.6,96.18,224.42,123.25,101.17
ITEM-502370,ORD-2024-101372,PROD-1284,5,38.64,10.8,0.0,193.2,0.0,193.2,54.0,139.2
ITEM-502371,ORD-2024-101373,PROD-1369,1,99.0,32.0,0.0,99.0,0.0,99.0,32.0,67.0
ITEM-502372,ORD-2024-101373,PROD-1273,1,195.0,60.0,0.0,195.0,0.0,195.0,60.0,135.0
ITEM-502373,ORD-2024-101373,PROD-1486,1,79.0,22.0,0.0,79.0,0.0,79.0,22.0,57.0
ITEM-502374,ORD-2024-101374,PROD-1186,3,190.72,56.25,0.0,572.16,0.0,572.16,168.75,403.41
ITEM-502375,ORD-2024-101375,PROD-1332,1,72.68,19.8,0.2,72.68,14.54,58.14,19.8,38.34
ITEM-502376,ORD-2024-101375,PROD-1394,1,126.72,42.5,0.0,126.72,0.0,126.72,42.5,84.22
ITEM-502377,ORD-2024-101375,PROD-1418,1,40.96,10.0,0.0,40.96,0.0,40.96,10.0,30.96
ITEM-502378,ORD-2024-101376,PROD-1410,1,96.0,30.0,0.0,96.0,0.0,96.0,30.0,66.0
ITEM-502379,ORD-2024-101376,PROD-1545,1,179.0,55.0,0.05,179.0,8.95,170.05,55.0,115.05
ITEM-502380,ORD-2024-101376,PROD-1384,4,133.0,40.6,0.15,532.0,79.8,452.2,162.4,289.8
ITEM-502381,ORD-2024-101377,PROD-1005,2,799.0,350.0,0.0,1598.0,0.0,1598.0,700.0,898.0
ITEM-502382,ORD-2024-101378,PROD-1535,1,20.0,5.0,0.0,20.0,0.0,20.0,5.0,15.0
ITEM-502383,ORD-2024-101379,PROD-1247,2,160.0,48.0,0.05,320.0,16.0,304.0,96.0,208.0
ITEM-502384,ORD-2024-101380,PROD-1389,1,39.0,12.0,0.3,39.0,11.7,27.3,12.0,15.3
ITEM-502385,ORD-2024-101380,PROD-1240,1,196.0,60.9,0.05,196.0,9.8,186.2,60.9,125.3
ITEM-502386,ORD-2024-101380,PROD-1495,3,52.0,16.0,0.05,156.0,7.8,148.2,48.0,100.2
ITEM-502387,ORD-2024-101381,PROD-1493,1,52.0,16.0,0.0,52.0,0.0,52.0,16.0,36.0
ITEM-502388,ORD-2024-101382,PROD-1302,1,129.0,40.0,0.0,129.0,0.0,129.0,40.0,89.0
ITEM-502389,ORD-2024-101382,PROD-1511,2,35.0,10.0,0.0,70.0,0.0,70.0,20.0,50.0
ITEM-502390,ORD-2024-101382,PROD-1026,1,1790.72,850.0,0.05,1790.72,89.54,1701.18,850.0,851.18
ITEM-502391,ORD-2024-101382,PROD-1228,1,110.4,28.8,0.0,110.4,0.0,110.4,28.8,81.6
ITEM-502392,ORD-2024-101383,PROD-1429,1,48.0,12.0,0.0,48.0,0.0,48.0,12.0,36.0
ITEM-502393,ORD-2024-101383,PROD-1404,1,23.0,7.2,0.0,23.0,0.0,23.0,7.2,15.8
ITEM-502394,ORD-2024-101383,PROD-1389,5,39.0,12.0,0.0,195.0,0.0,195.0,60.0,135.0
ITEM-502395,ORD-2024-101383,PROD-1276,1,179.4,54.0,0.15,179.4,26.91,152.49,54.0,98.49
ITEM-502396,ORD-2024-101383,PROD-1355,1,305.62,97.75,0.15,305.62,45.84,259.78,97.75,162.03
ITEM-502397,ORD-2024-101384,PROD-1239,1,140.0,42.0,0.0,140.0,0.0,140.0,42.0,98.0
ITEM-502398,ORD-2024-101385,PROD-1337,1,139.0,45.0,0.1,139.0,13.9,125.1,45.0,80.1
ITEM-502399,ORD-2024-101386,PROD-1143,1,45.0,14.0,0.1,45.0,4.5,40.5,14.0,26.5
ITEM-502400,ORD-2024-101386,PROD-1537,4,469.0,160.0,0.0,1876.0,0.0,1876.0,640.0,1236.0
ITEM-502401,ORD-2024-101387,PROD-1405,1,25.0,8.0,0.15,25.0,3.75,21.25,8.0,13.25
ITEM-502402,ORD-2024-101388,PROD-1003,4,942.82,402.5,0.0,3771.28,0.0,3771.28,1610.0,2161.28
ITEM-502403,ORD-2024-101389,PROD-1312,1,124.6,36.25,0.0,124.6,0.0,124.6,36.25,88.35
ITEM-502404,ORD-2024-101389,PROD-1454,3,89.0,28.0,0.05,267.0,13.35,253.65,84.0,169.65
ITEM-502405,ORD-2024-101389,PROD-1278,1,195.0,60.0,0.0,195.0,0.0,195.0,60.0,135.0
ITEM-502406,ORD-2024-101389,PROD-1358,2,259.0,85.0,0.05,518.0,25.9,492.1,170.0,322.1
ITEM-502407,ORD-2024-101390,PROD-1018,4,254.72,118.75,0.2,1018.88,203.78,815.1,475.0,340.1
ITEM-502408,ORD-2024-101391,PROD-1239,2,140.0,42.0,0.0,280.0,0.0,280.0,84.0,196.0
ITEM-502409,ORD-2024-101392,PROD-1229,1,120.0,32.0,0.1,120.0,12.0,108.0,32.0,76.0
ITEM-502410,ORD-2024-101392,PROD-1378,1,121.6,35.0,0.0,121.6,0.0,121.6,35.0,86.6
ITEM-502411,ORD-2024-101393,PROD-1486,3,79.0,22.0,0.2,237.0,47.4,189.6,66.0,123.6
ITEM-502412,ORD-2024-101393,PROD-1200,1,124.6,31.9,0.05,124.6,6.23,118.37,31.9,86.47
ITEM-502413,ORD-2024-101394,PROD-1227,1,141.6,36.8,0.0,141.6,0.0,141.6,36.8,104.8
ITEM-502414,ORD-2024-101394,PROD-1295,2,289.0,95.0,0.0,578.0,0.0,578.0,190.0,388.0
ITEM-502415,ORD-2024-101394,PROD-1097,1,179.0,65.0,0.0,179.0,0.0,179.0,65.0,114.0
ITEM-502416,ORD-2024-101395,PROD-1095,1,329.0,140.0,0.1,329.0,32.9,296.1,140.0,156.1
ITEM-502417,ORD-2024-101395,PROD-1484,1,72.68,19.8,0.05,72.68,3.63,69.05,19.8,49.25
ITEM-502418,ORD-2024-101395,PROD-1004,1,735.08,315.0,0.15,735.08,110.26,624.82,315.0,309.82
ITEM-502419,ORD-2024-101395,PROD-1219,1,152.22,43.7,0.0,152.22,0.0,152.22,43.7,108.52
ITEM-502420,ORD-2024-101396,PROD-1264,1,161.0,50.75,0.05,161.0,8.05,152.95,50.75,102.2
ITEM-502421,ORD-2024-101396,PROD-1252,2,50.6,13.5,0.0,101.2,0.0,101.2,27.0,74.2
ITEM-502422,ORD-2024-101397,PROD-1389,1,39.0,12.0,0.15,39.0,5.85,33.15,12.0,21.15
ITEM-502423,ORD-2024-101397,PROD-1465,2,69.0,20.0,0.05,138.0,6.9,131.1,40.0,91.1
ITEM-502424,ORD-2024-101397,PROD-1314,2,152.32,47.5,0.0,304.64,0.0,304.64,95.0,209.64
ITEM-502425,ORD-2024-101398,PROD-1489,1,52.0,16.0,0.0,52.0,0.0,52.0,16.0,36.0
ITEM-502426,ORD-2024-101399,PROD-1519,1,299.0,110.0,0.0,299.0,0.0,299.0,110.0,189.0
ITEM-502427,ORD-2024-101399,PROD-1065,1,229.0,85.0,0.0,229.0,0.0,229.0,85.0,144.0
ITEM-502428,ORD-2024-101399,PROD-1300,1,118.68,36.0,0.15,118.68,17.8,100.88,36.0,64.88
ITEM-502429,ORD-2024-101399,PROD-1174,1,65.0,18.0,0.0,65.0,0.0,65.0,18.0,47.0
ITEM-502430,ORD-2024-101399,PROD-1267,1,80.24,18.4,0.2,80.24,16.05,64.19,18.4,45.79
ITEM-502431,ORD-2024-101400,PROD-1460,1,26.68,8.1,0.0,26.68,0.0,26.68,8.1,18.58
ITEM-502432,ORD-2024-101401,PROD-1213,1,135.0,36.0,0.05,135.0,6.75,128.25,36.0,92.25
ITEM-502433,ORD-2024-101402,PROD-1500,1,109.48,31.5,0.0,109.48,0.0,109.48,31.5,77.98
ITEM-502434,ORD-2024-101402,PROD-1151,2,49.0,16.0,0.05,98.0,4.9,93.1,32.0,61.1
ITEM-502435,ORD-2024-101402,PROD-1410,3,96.0,30.0,0.25,288.0,72.0,216.0,90.0,126.0
ITEM-502436,ORD-2024-101403,PROD-1140,1,41.4,12.6,0.1,41.4,4.14,37.26,12.6,24.66
ITEM-502437,ORD-2024-101404,PROD-1232,1,168.0,46.4,0.0,168.0,0.0,168.0,46.4,121.6
ITEM-502438,ORD-2024-101404,PROD-1543,1,469.0,160.0,0.0,469.0,0.0,469.0,160.0,309.0
ITEM-502439,ORD-2024-101404,PROD-1451,1,105.02,32.2,0.15,105.02,15.75,89.27,32.2,57.07
ITEM-502440,ORD-2024-101404,PROD-1062,1,349.0,160.0,0.0,349.0,0.0,349.0,160.0,189.0
ITEM-502441,ORD-2024-101405,PROD-1002,2,1022.72,437.5,0.1,2045.44,204.54,1840.9,875.0,965.9
ITEM-502442,ORD-2024-101405,PROD-1037,1,899.0,420.0,0.1,899.0,89.9,809.1,420.0,389.1
ITEM-502443,ORD-2024-101405,PROD-1424,1,44.8,11.6,0.05,44.8,2.24,42.56,11.6,30.96
ITEM-502444,ORD-2024-101405,PROD-1151,4,49.0,16.0,0.0,196.0,0.0,196.0,64.0,132.0
ITEM-502445,ORD-2024-101406,PROD-1241,1,160.0,48.0,0.0,160.0,0.0,160.0,48.0,112.0
ITEM-502446,ORD-2024-101406,PROD-1317,1,119.0,38.0,0.1,119.0,11.9,107.1,38.0,69.1
ITEM-502447,ORD-2024-101406,PROD-1433,1,26.0,7.0,0.0,26.0,0.0,26.0,7.0,19.0
ITEM-502448,ORD-2024-101406,PROD-1118,2,189.0,70.0,0.0,378.0,0.0,378.0,140.0,238.0
ITEM-502449,ORD-2024-101407,PROD-1339,1,164.02,51.75,0.0,164.02,0.0,164.02,51.75,112.27
ITEM-502450,ORD-2024-101407,PROD-1093,1,329.0,140.0,0.15,329.0,49.35,279.65,140.0,139.65
ITEM-502451,ORD-2024-101408,PROD-1521,1,42.0,12.0,0.3,42.0,12.6,29.4,12.0,17.4
ITEM-502452,ORD-2024-101409,PROD-1401,1,25.0,8.0,0.05,25.0,1.25,23.75,8.0,15.75
ITEM-502453,ORD-2024-101410,PROD-1448,2,30.8,8.7,0.0,61.6,0.0,61.6,17.4,44.2
ITEM-502454,ORD-2024-101410,PROD-1276,1,179.4,54.0,0.0,179.4,0.0,179.4,54.0,125.4
ITEM-502455,ORD-2024-101410,PROD-1095,1,329.0,140.0,0.3,329.0,98.7,230.3,140.0,90.3
ITEM-502456,ORD-2024-101411,PROD-1090,1,421.12,175.0,0.0,421.12,0.0,421.12,175.0,246.12
