payment_id,order_id,payment_date,payment_method,payment_status,amount
PAY-706340,ORD-2024-106340,2024-12-23,Credit Card,Success,767.24
PAY-706341,ORD-2024-106341,2024-12-23,PayPal,Success,92.78
PAY-706342,ORD-2024-106342,2024-12-23,Credit Card,Success,294.99
PAY-706343,ORD-2024-106343,2024-12-23,Credit Card,Success,149.99
PAY-706344,ORD-2024-106344,2024-12-24,PayPal,Success,249.19
PAY-706345,ORD-2024-106345,2024-12-23,PayPal,Success,521.66
PAY-706346,ORD-2024-106346,2024-12-23,PayPal,Success,151.3
PAY-706347,ORD-2024-106347,2024-12-23,PayPal,Success,1095.04
PAY-706348,ORD-2024-106348,2024-12-24,Debit Card,Success,99.99
PAY-706349,ORD-2024-106349,2024-12-23,PayPal,Success,152.15
PAY-706350,ORD-2024-106350,2024-12-23,Apple Pay,Success,267.08
PAY-706351,ORD-2024-106351,2024-12-23,Credit Card,Success,498.83
PAY-706352,ORD-2024-106352,2024-12-23,Debit Card,Success,403.99
PAY-706353,ORD-2024-106353,2024-12-23,PayPal,Success,1022.89
PAY-706354,ORD-2024-106354,2024-12-24,Apple Pay,Success,64.99
PAY-706355,ORD-2024-106355,2024-12-25,Credit Card,Success,86.07
PAY-706356,ORD-2024-106356,2024-12-24,PayPal,Success,1539.43
PAY-706357,ORD-2024-106357,2024-12-24,Apple Pay,Success,428.51
PAY-706358,ORD-2024-106358,2024-12-24,Apple Pay,Success,116.11
PAY-706359,ORD-2024-106359,2024-12-25,Apple Pay,Success,316.41
PAY-706360,ORD-2024-106360,2024-12-24,Credit Card,Success,425.1
PAY-706361,ORD-2024-106361,2024-12-24,Credit Card,Success,249.09
PAY-706362,ORD-2024-106362,2024-12-24,Credit Card,Refunded,1712.07
PAY-706363,ORD-2024-106363,2024-12-24,PayPal,Success,145.41
PAY-706364,ORD-2024-106364,2024-12-24,Credit Card,Success,126.65
PAY-706365,ORD-2024-106365,2024-12-24,Credit Card,Failed,422.1
PAY-706366,ORD-2024-106366,2024-12-24,Debit Card,Success,912.74
PAY-706367,ORD-2024-106367,2024-12-25,Credit Card,Success,393.31
PAY-706368,ORD-2024-106368,2024-12-25,PayPal,Success,1438.79
PAY-706369,ORD-2024-106369,2024-12-24,Debit Card,Success,54.39
PAY-706370,ORD-2024-106370,2024-12-24,Apple Pay,Success,1010.25
PAY-706371,ORD-2024-106371,2024-12-24,Credit Card,Success,2817.31
PAY-706372,ORD-2024-106372,2024-12-24,Debit Card,Success,86.85
PAY-706373,ORD-2024-106373,2024-12-24,Credit Card,Success,149.46
PAY-706374,ORD-2024-106374,2024-12-25,PayPal,Success,198.75
PAY-706375,ORD-2024-106375,2024-12-24,Credit Card,Success,1213.99
PAY-706376,ORD-2024-106376,2024-12-24,PayPal,Success,64.15
PAY-706377,ORD-2024-106377,2024-12-24,PayPal,Success,124.6
PAY-706378,ORD-2024-106378,2024-12-24,Credit Card,Success,206.19
PAY-706379,ORD-2024-106379,2024-12-24,Credit Card,Failed,1247.0
PAY-706380,ORD-2024-106380,2024-12-24,PayPal,Success,1005.86
PAY-706381,ORD-2024-106381,2024-12-24,Credit Card,Success,488.61
PAY-706382,ORD-2024-106382,2024-12-24,Credit Card,Success,46.24
PAY-706383,ORD-2024-106383,2024-12-26,PayPal,Success,238.99
PAY-706384,ORD-2024-106384,2024-12-26,Debit Card,Success,45.99
PAY-706385,ORD-2024-106385,2024-12-25,PayPal,Success,1288.41
PAY-706386,ORD-2024-106386,2024-12-26,Apple Pay,Failed,143.99
PAY-706387,ORD-2024-106387,2024-12-25,PayPal,Success,98.02
PAY-706388,ORD-2024-106388,2024-12-25,Credit Card,Success,387.84
PAY-706389,ORD-2024-106389,2024-12-25,PayPal,Success,3332.06
PAY-706390,ORD-2024-106390,2024-12-25,Credit Card,Success,133.67
PAY-706391,ORD-2024-106391,2024-12-25,Credit Card,Success,225.99
PAY-706392,ORD-2024-106392,2024-12-25,Credit Card,Success,1081.8
PAY-706393,ORD-2024-106393,2024-12-25,Credit Card,Success,382.4
PAY-706394,ORD-2024-106394,2024-12-25,Apple Pay,Success,1144.55
PAY-706395,ORD-2024-106395,2024-12-26,PayPal,Success,1930.24
PAY-706396,ORD-2024-106396,2024-12-26,PayPal,Success,591.99
PAY-706397,ORD-2024-106397,2024-12-25,PayPal,Success,507.99
PAY-706398,ORD-2024-106398,2024-12-25,Credit Card,Refunded,50.53
PAY-706399,ORD-2024-106399,2024-12-25,Credit Card,Success,75.6
PAY-706400,ORD-2024-106400,2024-12-25,PayPal,Success,33.99
PAY-706401,ORD-2024-106401,2024-12-25,Credit Card,Success,672.99
PAY-706402,ORD-2024-106402,2024-12-25,Apple Pay,Success,909.24
PAY-706403,ORD-2024-106403,2024-12-25,BNPL,Refunded,128.27
PAY-706404,ORD-2024-106404,2024-12-25,Debit Card,Success,566.43
PAY-706405,ORD-2024-106405,2024-12-26,PayPal,Success,398.21
PAY-706406,ORD-2024-106406,2024-12-26,Credit Card,Success,2073.73
PAY-706407,ORD-2024-106407,2024-12-27,Debit Card,Failed,379.14
PAY-706408,ORD-2024-106408,2024-12-26,Credit Card,Success,150.39
PAY-706409,ORD-2024-106409,2024-12-27,Credit Card,Success,73.75
PAY-706410,ORD-2024-106410,2024-12-26,Apple Pay,Success,657.15
PAY-706411,ORD-2024-106411,2024-12-26,Credit Card,Failed,63.1
PAY-706412,ORD-2024-106412,2024-12-26,Credit Card,Success,1696.41
PAY-706413,ORD-2024-106413,2024-12-26,PayPal,Success,426.81
PAY-706414,ORD-2024-106414,2024-12-26,Credit Card,Success,393.29
PAY-706415,ORD-2024-106415,2024-12-27,Credit Card,Success,825.59
PAY-706416,ORD-2024-106416,2024-12-26,PayPal,Success,105.98
PAY-706417,ORD-2024-106417,2024-12-26,PayPal,Success,5585.66
PAY-706418,ORD-2024-106418,2024-12-27,PayPal,Refunded,215.75
PAY-706419,ORD-2024-106419,2024-12-26,Credit Card,Success,22.72
PAY-706420,ORD-2024-106420,2024-12-26,Credit Card,Success,158.24
PAY-706421,ORD-2024-106421,2024-12-28,Credit Card,Success,1755.75
PAY-706422,ORD-2024-106422,2024-12-28,Apple Pay,Success,32.49
PAY-706423,ORD-2024-106423,2024-12-27,Credit Card,Success,47.19
PAY-706424,ORD-2024-106424,2024-12-27,PayPal,Refunded,54.0
PAY-706425,ORD-2024-106425,2024-12-28,Credit Card,Success,138.99
PAY-706426,ORD-2024-106426,2024-12-27,Credit Card,Success,103.99
PAY-706427,ORD-2024-106427,2024-12-27,Credit Card,Success,104.04
PAY-706428,ORD-2024-106428,2024-12-27,PayPal,Success,1959.53
PAY-706429,ORD-2024-106429,2024-12-28,BNPL,Success,1071.08
PAY-706430,ORD-2024-106430,2024-12-27,PayPal,Success,131.37
PAY-706431,ORD-2024-106431,2024-12-28,Apple Pay,Success,357.0
PAY-706432,ORD-2024-106432,2024-12-28,PayPal,Success,58.06
PAY-706433,ORD-2024-106433,2024-12-27,Debit Card,Success,936.0
PAY-706434,ORD-2024-106434,2024-12-27,PayPal,Success,396.09
PAY-706435,ORD-2024-106435,2024-12-27,PayPal,Success,1507.88
PAY-706436,ORD-2024-106436,2024-12-27,PayPal,Success,807.49
PAY-706437,ORD-2024-106437,2024-12-27,Credit Card,Success,142.82
PAY-706438,ORD-2024-106438,2024-12-28,Apple Pay,Success,1061.51
PAY-706439,ORD-2024-106439,2024-12-27,Credit Card,Success,317.99
PAY-706440,ORD-2024-106440,2024-12-27,Apple Pay,Success,62.55
PAY-706441,ORD-2024-106441,2024-12-27,PayPal,Success,101.87
PAY-706442,ORD-2024-106442,2024-12-27,Debit Card,Success,204.99
PAY-706443,ORD-2024-106443,2024-12-27,Credit Card,Success,231.95
PAY-706444,ORD-2024-106444,2024-12-29,Credit Card,Failed,105.26
PAY-706445,ORD-2024-106445,2024-12-28,Credit Card,Success,139.99
PAY-706446,ORD-2024-106446,2024-12-28,PayPal,Success,435.68
PAY-706447,ORD-2024-106447,2024-12-28,Credit Card,Success,314.94
PAY-706448,ORD-2024-106448,2024-12-28,PayPal,Success,360.98
PAY-706449,ORD-2024-106449,2024-12-28,Apple Pay,Success,2372.6
PAY-706450,ORD-2024-106450,2024-12-29,BNPL,Success,212.19
PAY-706451,ORD-2024-106451,2024-12-29,Credit Card,Success,522.74
PAY-706452,ORD-2024-106452,2024-12-28,Credit Card,Success,459.56
PAY-706453,ORD-2024-106453,2024-12-28,Credit Card,Success,54.97
PAY-706454,ORD-2024-106454,2024-12-28,PayPal,Success,1034.66
PAY-706455,ORD-2024-106455,2024-12-29,Credit Card,Success,4158.73
PAY-706456,ORD-2024-106456,2024-12-28,Debit Card,Success,304.63
PAY-706457,ORD-2024-106457,2024-12-28,Credit Card,Success,203.29
PAY-706458,ORD-2024-106458,2024-12-28,Credit Card,Success,810.27
PAY-706459,ORD-2024-106459,2024-12-28,PayPal,Success,197.05
PAY-706460,ORD-2024-106460,2024-12-28,Apple Pay,Success,1044.84
PAY-706461,ORD-2024-106461,2024-12-28,Credit Card,Success,355.81
PAY-706462,ORD-2024-106462,2024-12-28,BNPL,Success,38.79
PAY-706463,ORD-2024-106463,2024-12-28,BNPL,Success,119.0
PAY-706464,ORD-2024-106464,2024-12-28,PayPal,Success,36.24
PAY-706465,ORD-2024-106465,2024-12-28,PayPal,Success,297.3
PAY-706466,ORD-2024-106466,2024-12-29,PayPal,Success,1606.29
PAY-706467,ORD-2024-106467,2024-12-28,PayPal,Success,38.4
PAY-706468,ORD-2024-106468,2024-12-28,BNPL,Success,338.43
PAY-706469,ORD-2024-106469,2024-12-28,Credit Card,Failed,464.56
PAY-706470,ORD-2024-106470,2024-12-28,PayPal,Success,1607.99
PAY-706471,ORD-2024-106471,2024-12-28,Debit Card,Success,109.65
PAY-706472,ORD-2024-106472,2024-12-29,Credit Card,Success,178.7
PAY-706473,ORD-2024-106473,2024-12-28,PayPal,Success,1208.05
PAY-706474,ORD-2024-106474,2024-12-29,Credit Card,Success,128.04
PAY-706475,ORD-2024-106475,2024-12-29,Credit Card,Success,436.39
PAY-706476,ORD-2024-106476,2024-12-29,Apple Pay,Refunded,1498.64
PAY-706477,ORD-2024-106477,2024-12-29,Credit Card,Success,830.92
PAY-706478,ORD-2024-106478,2024-12-29,Credit Card,Success,2971.48
PAY-706479,ORD-2024-106479,2024-12-29,Credit Card,Success,520.01
PAY-706480,ORD-2024-106480,2024-12-29,Debit Card,Success,740.19
PAY-706481,ORD-2024-106481,2024-12-30,Credit Card,Success,389.05
PAY-706482,ORD-2024-106482,2024-12-30,Credit Card,Success,160.41
PAY-706483,ORD-2024-106483,2024-12-29,PayPal,Success,156.99
PAY-706484,ORD-2024-106484,2024-12-29,Credit Card,Success,439.64
PAY-706485,ORD-2024-106485,2024-12-29,Credit Card,Refunded,881.99
PAY-706486,ORD-2024-106486,2024-12-29,Credit Card,Success,344.53
PAY-706487,ORD-2024-106487,2024-12-29,BNPL,Success,165.42
PAY-706488,ORD-2024-106488,2024-12-30,Credit Card,Failed,888.01
PAY-706489,ORD-2024-106489,2024-12-29,PayPal,Success,76.04
PAY-706490,ORD-2024-106490,2024-12-30,Apple Pay,Success,416.81
PAY-706491,ORD-2024-106491,2024-12-29,Credit Card,Success,183.37
PAY-706492,ORD-2024-106492,2024-12-29,Credit Card,Success,244.05
PAY-706493,ORD-2024-106493,2024-12-29,PayPal,Success,47.47
PAY-706494,ORD-2024-106494,2024-12-29,Credit Card,Success,218.04
PAY-706495,ORD-2024-106495,2024-12-29,Debit Card,Success,76.87
PAY-706496,ORD-2024-106496,2024-12-29,Credit Card,Success,266.47
PAY-706497,ORD-2024-106497,2024-12-29,Credit Card,Success,222.21
PAY-706498,ORD-2024-106498,2024-12-29,Credit Card,Success,198.99
PAY-706499,ORD-2024-106499,2024-12-30,Credit Card,Success,1830.69
PAY-706500,ORD-2024-106500,2024-12-29,Debit Card,Success,737.46
PAY-706501,ORD-2024-106501,2024-12-29,Apple Pay,Success,31.09
PAY-706502,ORD-2024-106502,2024-12-29,Credit Card,Success,134.1
PAY-706503,ORD-2024-106503,2024-12-30,Credit Card,Success,913.47
PAY-706504,ORD-2024-106504,2024-12-29,Debit Card,Failed,952.99
PAY-706505,ORD-2024-106505,2024-12-29,PayPal,Success,2435.67
PAY-706506,ORD-2024-106506,2024-12-29,PayPal,Success,456.99
PAY-706507,ORD-2024-106507,2024-12-30,PayPal,Success,1130.54
PAY-706508,ORD-2024-106508,2024-12-29,Credit Card,Success,386.59
PAY-706509,ORD-2024-106509,2024-12-30,PayPal,Success,772.2
PAY-706510,ORD-2024-106510,2024-12-29,Credit Card,Success,164.29
PAY-706511,ORD-2024-106511,2024-12-29,Credit Card,Success,326.05
PAY-706512,ORD-2024-106512,2024-12-29,PayPal,Success,447.39
PAY-706513,ORD-2024-106513,2024-12-29,Credit Card,Success,174.09
PAY-706514,ORD-2024-106514,2024-12-30,Credit Card,Refunded,827.29
PAY-706515,ORD-2024-106515,2024-12-30,PayPal,Success,179.01
PAY-706516,ORD-2024-106516,2024-12-30,Credit Card,Success,104.09
PAY-706517,ORD-2024-106517,2024-12-31,Credit Card,Success,1602.99
PAY-706518,ORD-2024-106518,2024-12-31,Apple Pay,Success,980.87
PAY-706519,ORD-2024-106519,2024-12-30,PayPal,Success,35.99
PAY-706520,ORD-2024-106520,2024-12-31,Credit Card,Success,30.8
PAY-706521,ORD-2024-106521,2024-12-30,PayPal,Success,128.99
PAY-706522,ORD-2024-106522,2024-12-31,Apple Pay,Success,287.99
PAY-706523,ORD-2024-106523,2024-12-30,Debit Card,Success,416.16
PAY-706524,ORD-2024-106524,2024-12-31,Debit Card,Success,1958.6
PAY-706525,ORD-2024-106525,2024-12-31,Credit Card,Success,101.93
PAY-706526,ORD-2024-106526,2024-12-30,Credit Card,Success,3063.59
PAY-706527,ORD-2024-106527,2024-12-30,Credit Card,Success,527.74
PAY-706528,ORD-2024-106528,2024-12-30,PayPal,Success,99.14
PAY-706529,ORD-2024-106529,2024-12-30,Credit Card,Refunded,678.28
PAY-706530,ORD-2024-106530,2024-12-30,Debit Card,Success,37.54
PAY-706531,ORD-2024-106531,2024-12-30,Credit Card,Success,19.2
PAY-706532,ORD-2024-106532,2024-12-30,PayPal,Success,221.21
PAY-706533,ORD-2024-106533,2024-12-31,Credit Card,Success,480.99
PAY-706534,ORD-2024-106534,2024-12-30,Credit Card,Success,538.83
PAY-706535,ORD-2024-106535,2024-12-30,Credit Card,Success,39.64
PAY-706536,ORD-2024-106536,2024-12-31,Debit Card,Success,837.89
PAY-706537,ORD-2024-106537,2024-12-31,Credit Card,Success,321.15
PAY-706538,ORD-2024-106538,2024-12-31,Credit Card,Success,499.08
PAY-706539,ORD-2024-106539,2024-12-31,Debit Card,Success,33.79
PAY-706540,ORD-2024-106540,2024-12-31,Debit Card,Success,541.01
PAY-706541,ORD-2024-106541,2024-12-31,Debit Card,Success,542.36
PAY-706542,ORD-2024-106542,2025-01-01,Credit Card,Success,277.99
PAY-706543,ORD-2024-106543,2024-12-31,PayPal,Success,121.77
PAY-706544,ORD-2024-106544,2024-12-31,Credit Card,Success,353.99
PAY-706545,ORD-2024-106545,2024-12-31,Credit Card,Success,303.99
PAY-706546,ORD-2024-106546,2025-01-01,Credit Card,Success,380.9
PAY-706547,ORD-2024-106547,2024-12-31,BNPL,Success,140.0
PAY-706548,ORD-2024-106548,2024-12-31,BNPL,Success,1521.55
PAY-706549,ORD-2024-106549,2024-12-31,Credit Card,Success,624.81
PAY-706550,ORD-2024-106550,2024-12-31,Debit Card,Success,240.99
PAY-706551,ORD-2025-106551,2025-01-01,Credit Card,Success,213.99
PAY-706552,ORD-2025-106552,2025-01-01,Credit Card,Success,71.29
PAY-706553,ORD-2025-106553,2025-01-01,Credit Card,Success,203.99
PAY-706554,ORD-2025-106554,2025-01-01,PayPal,Success,172.31
PAY-706555,ORD-2025-106555,2025-01-01,Credit Card,Success,566.41
PAY-706556,ORD-2025-106556,2025-01-01,Credit Card,Success,1298.87
PAY-706557,ORD-2025-106557,2025-01-01,Debit Card,Success,144.09
PAY-706558,ORD-2025-106558,2025-01-01,PayPal,Success,236.03
PAY-706559,ORD-2025-106559,2025-01-01,Credit Card,Success,193.95
PAY-706560,ORD-2025-106560,2025-01-01,PayPal,Success,487.33
PAY-706561,ORD-2025-106561,2025-01-01,Credit Card,Success,218.29
PAY-706562,ORD-2025-106562,2025-01-01,Credit Card,Success,724.5
PAY-706563,ORD-2025-106563,2025-01-01,PayPal,Success,891.29
PAY-706564,ORD-2025-106564,2025-01-02,PayPal,Success,139.69
PAY-706565,ORD-2025-106565,2025-01-01,BNPL,Success,598.16
PAY-706566,ORD-2025-106566,2025-01-02,PayPal,Success,108.0
PAY-706567,ORD-2025-106567,2025-01-01,Credit Card,Success,1080.88
PAY-706568,ORD-2025-106568,2025-01-01,Credit Card,Success,360.2
PAY-706569,ORD-2025-106569,2025-01-01,Debit Card,Success,37.99
PAY-706570,ORD-2025-106570,2025-01-01,Credit Card,Success,170.43
PAY-706571,ORD-2025-106571,2025-01-01,Credit Card,Success,403.99
PAY-706572,ORD-2025-106572,2025-01-01,Apple Pay,Success,353.99
PAY-706573,ORD-2025-106573,2025-01-03,Credit Card,Success,104.95
PAY-706574,ORD-2025-106574,2025-01-02,Apple Pay,Success,420.19
PAY-706575,ORD-2025-106575,2025-01-02,PayPal,Success,193.99
PAY-706576,ORD-2025-106576,2025-01-02,Credit Card,Success,61.78
PAY-706577,ORD-2025-106577,2025-01-02,Apple Pay,Success,1555.61
PAY-706578,ORD-2025-106578,2025-01-02,Apple Pay,Success,233.08
PAY-706579,ORD-2025-106579,2025-01-03,Credit Card,Refunded,126.59
PAY-706580,ORD-2025-106580,2025-01-02,Debit Card,Success,1560.04
PAY-706581,ORD-2025-106581,2025-01-02,Credit Card,Success,910.52
PAY-706582,ORD-2025-106582,2025-01-03,Debit Card,Success,173.75
PAY-706583,ORD-2025-106583,2025-01-02,Debit Card,Success,102.81
PAY-706584,ORD-2025-106584,2025-01-02,PayPal,Success,26.0
PAY-706585,ORD-2025-106585,2025-01-02,Credit Card,Refunded,1087.14
PAY-706586,ORD-2025-106586,2025-01-02,PayPal,Success,121.5
PAY-706587,ORD-2025-106587,2025-01-02,Credit Card,Success,1862.81
PAY-706588,ORD-2025-106588,2025-01-02,Credit Card,Success,77.99
PAY-706589,ORD-2025-106589,2025-01-02,Debit Card,Success,897.0
PAY-706590,ORD-2025-106590,2025-01-02,Credit Card,Success,90.59
PAY-706591,ORD-2025-106591,2025-01-02,Credit Card,Success,126.99
PAY-706592,ORD-2025-106592,2025-01-02,Apple Pay,Success,77.19
PAY-706593,ORD-2025-106593,2025-01-03,Credit Card,Success,1400.32
PAY-706594,ORD-2025-106594,2025-01-02,Apple Pay,Success,3734.08
PAY-706595,ORD-2025-106595,2025-01-03,PayPal,Success,49.15
PAY-706596,ORD-2025-106596,2025-01-02,Debit Card,Success,1300.7
PAY-706597,ORD-2025-106597,2025-01-02,PayPal,Success,190.81
PAY-706598,ORD-2025-106598,2025-01-03,Debit Card,Success,294.64
PAY-706599,ORD-2025-106599,2025-01-03,PayPal,Success,198.19
PAY-706600,ORD-2025-106600,2025-01-03,Debit Card,Success,158.99
PAY-706601,ORD-2025-106601,2025-01-03,Credit Card,Success,190.27
PAY-706602,ORD-2025-106602,2025-01-03,Debit Card,Success,424.71
PAY-706603,ORD-2025-106603,2025-01-04,Credit Card,Success,221.44
PAY-706604,ORD-2025-106604,2025-01-03,Credit Card,Success,85.02
PAY-706605,ORD-2025-106605,2025-01-03,Credit Card,Success,399.0
PAY-706606,ORD-2025-106606,2025-01-03,Credit Card,Success,182.16
PAY-706607,ORD-2025-106607,2025-01-03,PayPal,Success,115.31
PAY-706608,ORD-2025-106608,2025-01-03,Apple Pay,Success,441.54
PAY-706609,ORD-2025-106609,2025-01-03,Credit Card,Success,467.0
PAY-706610,ORD-2025-106610,2025-01-03,Credit Card,Success,39.0
PAY-706611,ORD-2025-106611,2025-01-03,Credit Card,Success,271.11
PAY-706612,ORD-2025-106612,2025-01-03,Apple Pay,Success,25.0
PAY-706613,ORD-2025-106613,2025-01-03,Credit Card,Success,432.73
PAY-706614,ORD-2025-106614,2025-01-03,Credit Card,Success,468.88
PAY-706615,ORD-2025-106615,2025-01-03,Credit Card,Success,1379.46
PAY-706616,ORD-2025-106616,2025-01-03,Credit Card,Success,42.0
PAY-706617,ORD-2025-106617,2025-01-03,PayPal,Success,240.02
PAY-706618,ORD-2025-106618,2025-01-03,BNPL,Success,1169.0
PAY-706619,ORD-2025-106619,2025-01-04,Credit Card,Success,48.31
PAY-706620,ORD-2025-106620,2025-01-03,Credit Card,Success,156.54
PAY-706621,ORD-2025-106621,2025-01-03,PayPal,Success,216.21
PAY-706622,ORD-2025-106622,2025-01-05,Credit Card,Success,3149.46
PAY-706623,ORD-2025-106623,2025-01-04,Credit Card,Success,125.59
PAY-706624,ORD-2025-106624,2025-01-04,Apple Pay,Success,423.03
PAY-706625,ORD-2025-106625,2025-01-04,PayPal,Success,138.99
PAY-706626,ORD-2025-106626,2025-01-04,PayPal,Success,58.65
PAY-706627,ORD-2025-106627,2025-01-04,Credit Card,Success,2598.23
PAY-706628,ORD-2025-106628,2025-01-05,Debit Card,Success,1837.59
PAY-706629,ORD-2025-106629,2025-01-04,Credit Card,Success,51.3
PAY-706630,ORD-2025-106630,2025-01-04,BNPL,Success,493.19
PAY-706631,ORD-2025-106631,2025-01-04,PayPal,Success,238.01
PAY-706632,ORD-2025-106632,2025-01-04,BNPL,Refunded,36.59
PAY-706633,ORD-2025-106633,2025-01-04,PayPal,Success,1362.83
PAY-706634,ORD-2025-106634,2025-01-04,Credit Card,Success,81.09
PAY-706635,ORD-2025-106635,2025-01-04,Apple Pay,Success,103.67
PAY-706636,ORD-2025-106636,2025-01-04,BNPL,Success,1802.99
PAY-706637,ORD-2025-106637,2025-01-04,Credit Card,Success,90.09
PAY-706638,ORD-2025-106638,2025-01-04,Credit Card,Success,124.6
PAY-706639,ORD-2025-106639,2025-01-04,PayPal,Success,110.99
PAY-706640,ORD-2025-106640,2025-01-04,Credit Card,Success,1793.89
PAY-706641,ORD-2025-106641,2025-01-04,Credit Card,Success,1002.82
PAY-706642,ORD-2025-106642,2025-01-04,Debit Card,Success,398.81
PAY-706643,ORD-2025-106643,2025-01-04,Credit Card,Success,254.99
PAY-706644,ORD-2025-106644,2025-01-04,Credit Card,Success,977.2
PAY-706645,ORD-2025-106645,2025-01-05,Credit Card,Success,126.81
PAY-706646,ORD-2025-106646,2025-01-05,Apple Pay,Success,824.28
PAY-706647,ORD-2025-106647,2025-01-05,Credit Card,Success,252.99
PAY-706648,ORD-2025-106648,2025-01-05,Apple Pay,Success,1094.09
PAY-706649,ORD-2025-106649,2025-01-05,Apple Pay,Success,3422.36
PAY-706650,ORD-2025-106650,2025-01-05,PayPal,Success,498.99
PAY-706651,ORD-2025-106651,2025-01-05,Credit Card,Success,497.79
PAY-706652,ORD-2025-106652,2025-01-05,Credit Card,Success,176.51
PAY-706653,ORD-2025-106653,2025-01-05,Debit Card,Success,451.71
PAY-706654,ORD-2025-106654,2025-01-06,Credit Card,Success,656.16
PAY-706655,ORD-2025-106655,2025-01-05,Credit Card,Success,194.07
PAY-706656,ORD-2025-106656,2025-01-06,Debit Card,Success,249.1
PAY-706657,ORD-2025-106657,2025-01-06,Credit Card,Success,80.04
PAY-706658,ORD-2025-106658,2025-01-06,Credit Card,Success,758.59
PAY-706659,ORD-2025-106659,2025-01-05,PayPal,Success,1360.99
PAY-706660,ORD-2025-106660,2025-01-05,Credit Card,Success,159.99
PAY-706661,ORD-2025-106661,2025-01-05,PayPal,Success,115.83
PAY-706662,ORD-2025-106662,2025-01-06,Credit Card,Success,429.27
PAY-706663,ORD-2025-106663,2025-01-06,Apple Pay,Refunded,104.04
PAY-706664,ORD-2025-106664,2025-01-06,PayPal,Success,1478.37
PAY-706665,ORD-2025-106665,2025-01-06,Credit Card,Success,378.1
PAY-706666,ORD-2025-106666,2025-01-06,Debit Card,Success,87.27
PAY-706667,ORD-2025-106667,2025-01-06,Credit Card,Success,1429.81
PAY-706668,ORD-2025-106668,2025-01-07,Credit Card,Success,4767.13
PAY-706669,ORD-2025-106669,2025-01-06,PayPal,Success,1468.26
PAY-706670,ORD-2025-106670,2025-01-06,Apple Pay,Success,305.82
PAY-706671,ORD-2025-106671,2025-01-06,Debit Card,Success,483.99
PAY-706672,ORD-2025-106672,2025-01-07,Credit Card,Success,63.2
PAY-706673,ORD-2025-106673,2025-01-06,PayPal,Success,199.0
PAY-706674,ORD-2025-106674,2025-01-06,Credit Card,Success,283.6
PAY-706675,ORD-2025-106675,2025-01-07,Debit Card,Success,146.64
PAY-706676,ORD-2025-106676,2025-01-07,Apple Pay,Success,476.19
PAY-706677,ORD-2025-106677,2025-01-07,PayPal,Success,1624.99
PAY-706678,ORD-2025-106678,2025-01-07,Credit Card,Success,148.99
